name;reviews.rating;reviews.username;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;5;Marcie T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;5;48Susan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;2;Matthew L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;5;orcaSydney_Australia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;5;JayJayBee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;5;RedStilettos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mayflower Park Hotel;3;Jon T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;Adam99354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;RedWolfCDB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;docorleone2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;1;N J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;Riverwench;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;3;themadzins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;Steve60000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;979stevep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;HoneymoonEveryday;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;sudosandwich;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;TaraH177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;3;ralf_Stephanie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;1;tiaraelee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;thomasc776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;SwissPapa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;Sandy V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;jessicat178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;1;Companymeer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;3;Ty B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;ednawinnie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;Justine F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;4;ArpitGaur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;SHM99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;3;K L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;Zack W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Points By Sheraton Downtown Seattle Center;5;Grace T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Baroness Hotel;4;HikeTheUSA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fossil Butte Motel;5;Blueduck215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sage Motel;4;ubernina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rawhide Motel;4;smonday475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Four Winds Motel;5;Larry B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn-rawlins;5;N3798PEericj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramada Limited Little Rock;5;C9488JZjohno;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramada Limited Little Rock;4;deloresh270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Garden Place Suites;5;Brian F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn by Marriott New York The Bronx at Metro Center Atrium;5;lad1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Z3673CFnancyr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Deborah K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Robin B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;iybzchlz8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;406eltong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;1;erinisah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Greg P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;874reginab;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Michael Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;jamesedwardh2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Vikki B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;jacquitam2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;kristia319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Dwayne T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;777tracyc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;jdbrownattorney;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;MisDirected;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Thomas_H35091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;JD_W00ds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Leonepg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;LCF22974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;tammyhX3398QO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;jln2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;Justin M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Mrs J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;YCDBSOYA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;216tiaw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Sharon S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;410kevina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;F1669RRnancyw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;ronaldg545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;JCM691018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;lesliem450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;1;738crystalt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;donovang937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;dchild474692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;S32AEstevend;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;sashasteele;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;Justin K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;V4564NVpatrickl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;crystalp416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;qatiyah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;wesleym252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;1;dalef565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Rivierabear;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;stephanie d;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Harold H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Jim M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;dannywS4567II;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Billy H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;margaretj43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;jlives417550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;1;LaQuavious P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Doug D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;caronl2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;Dinah S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;MaryannF650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;josepht474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;626dianen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;William P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;Teyonna M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Serena D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Y3982ZQandres;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;Crystal P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;mjmphouseman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Rocky D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;lisadJ4273VX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Amy H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;houstonumbrella;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;mainegirl78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;Calvin K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Christopher P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;746sunilp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;tavarrush;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;3;682ralphb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;2;aluckystriker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;5;matthew0917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;4;Casimir M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wingate By Wyndham Atlanta Galleria Center;1;S6674SGamandac;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Linda C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;2;Adventure M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Kristine B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Rkamts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;_stevenvickie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Tasha B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;3;Jasha W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;lej619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;2;thespiritworks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;Dave S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;3;Q3360RYerinm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;3;agschaser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;SophiaATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;JanetMH1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;Anna S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;Gabachoviejo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;3;Angela H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;Char K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;Lindsey L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;DSStephens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Jon F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Julie F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;4;Game0n;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Highland Inn;5;bthrockmorton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;monika010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Darryl A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;3;Harandy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Melissaandfloyd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;chrisjA4053RE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;june1300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Megan M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;RJEATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;emmaretto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;lindasmith2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;MarcoArt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;paulbe39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;natalieaz9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Rusty Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;TomL4260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Milly6020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;jecksr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Jacquie L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;615kriss2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;YourTravelingMan61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Soonkeum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Mark C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;madkals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Kimberly C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;337lesc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Queeniekel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;816jodied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;630bedman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;C S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Alexandre V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;KentuckyDerbyGirl270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Jay J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Dragonfly1004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;jdellheim31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;jpinedo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Kimberly H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;1;mh185094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;GreeneMomma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;mastersonmagic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;JWJ1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;H5983SJsarahb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Carmen_SanDiego87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Jon K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;knowmyhotels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;jasmineflowers23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Ernst D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;tjadolan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;4;Debbie L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;Lipgirl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;2;thhcfgjj88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kimpton Hotel Allegro;5;caitlin r;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
